web-scraper-order,web-scraper-start-url,navigation,scoreLink,scoreLink-href,HTeam,ATeam,date,detail
"1716284972-72","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=150","4‑2","https://thefishy.co.uk/livematch2/servette-fc-v-fc-luzern-1048511","Servette FC","FC Luzern","29-Oct-2023 15:30","[{""detail"":""3.14""},{""detail"":""Expected Goals""},{""detail"":""1.28""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""43""},{""detail"":""Possession""},{""detail"":""57""},{""detail"":""9""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""9""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""4.5""},{""detail"":""Shots Per Goal""},{""detail"":""4.5""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""18""},{""detail"":""Attempts on Goal""},{""detail"":""9""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""8""},{""detail"":""Fouls""},{""detail"":""8""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""353""},{""detail"":""Total Passes""},{""detail"":""480""},{""detail"":""267""},{""detail"":""Accurate Passes""},{""detail"":""379""},{""detail"":""76""},{""detail"":""Pass Accuracy(%)""},{""detail"":""79""}]"
"1716284974-73","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=150","1‑1","https://thefishy.co.uk/livematch2/fc-lugano-v-young-boys-1048510","FC Lugano","Young Boys","29-Oct-2023 15:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""36""},{""detail"":""Possession""},{""detail"":""64""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""2""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""11""},{""detail"":""Shots Per Goal""},{""detail"":""7""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""11""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""3""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""9""},{""detail"":""Fouls""},{""detail"":""17""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""4""},{""detail"":""280""},{""detail"":""Total Passes""},{""detail"":""488""},{""detail"":""206""},{""detail"":""Accurate Passes""},{""detail"":""406""},{""detail"":""74""},{""detail"":""Pass Accuracy(%)""},{""detail"":""83""}]"
"1716284976-74","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=150","3‑1","https://thefishy.co.uk/livematch2/lausanne-sports-v-fc-lugano-1048516","Lausanne Sports","FC Lugano","04-Nov-2023 17:00","[{""detail"":""1.06""},{""detail"":""Expected Goals""},{""detail"":""1.45""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""50""},{""detail"":""Possession""},{""detail"":""50""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""9""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""12""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""4.7""},{""detail"":""Shots Per Goal""},{""detail"":""10""},{""detail"":""4""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""14""},{""detail"":""Attempts on Goal""},{""detail"":""10""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""12""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""417""},{""detail"":""Total Passes""},{""detail"":""418""},{""detail"":""345""},{""detail"":""Accurate Passes""},{""detail"":""331""},{""detail"":""83""},{""detail"":""Pass Accuracy(%)""},{""detail"":""79""}]"
"1716284978-75","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=150","1‑4","https://thefishy.co.uk/livematch2/fc-winterthur-v-young-boys-1048519","FC Winterthur","Young Boys","04-Nov-2023 17:00","[{""detail"":""1.92""},{""detail"":""Expected Goals""},{""detail"":""1.98""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""51""},{""detail"":""Possession""},{""detail"":""49""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""8""},{""detail"":""5""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""10""},{""detail"":""Shots Per Goal""},{""detail"":""3.5""},{""detail"":""9""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""14""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""12""},{""detail"":""Fouls""},{""detail"":""13""},{""detail"":""4""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""392""},{""detail"":""Total Passes""},{""detail"":""367""},{""detail"":""298""},{""detail"":""Accurate Passes""},{""detail"":""274""},{""detail"":""76""},{""detail"":""Pass Accuracy(%)""},{""detail"":""75""}]"
"1716284983-76","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","2‑2","https://thefishy.co.uk/livematch2/servette-fc-v-fc-winterthur-1048487","Servette FC","FC Winterthur","27-Sep-2023 19:30","[{""detail"":""3""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""52""},{""detail"":""Possession""},{""detail"":""48""},{""detail"":""9""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""9""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""9""},{""detail"":""Shots Per Goal""},{""detail"":""4""},{""detail"":""5""},{""detail"":""Shots Blocked""},{""detail"":""4""},{""detail"":""18""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""7""},{""detail"":""9""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""15""},{""detail"":""Fouls""},{""detail"":""16""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""434""},{""detail"":""Total Passes""},{""detail"":""427""},{""detail"":""362""},{""detail"":""Accurate Passes""},{""detail"":""337""},{""detail"":""83""},{""detail"":""Pass Accuracy(%)""},{""detail"":""79""}]"
"1716284985-77","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","2‑1","https://thefishy.co.uk/livematch2/fc-lugano-v-lausanne-sports-1048486","FC Lugano","Lausanne Sports","27-Sep-2023 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""55""},{""detail"":""Possession""},{""detail"":""45""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""1""},{""detail"":""4""},{""detail"":""Shots off Target""},{""detail"":""4""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""4.5""},{""detail"":""Shots Per Goal""},{""detail"":""5""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""5""},{""detail"":""9""},{""detail"":""Attempts on Goal""},{""detail"":""5""},{""detail"":""0""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""2""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""527""},{""detail"":""Total Passes""},{""detail"":""419""},{""detail"":""433""},{""detail"":""Accurate Passes""},{""detail"":""326""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""78""}]"
"1716284987-78","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","1‑1","https://thefishy.co.uk/livematch2/stade-lausanne-ouchy-v-yverdon-sport-fc-1048490","Stade-Lausanne-Ouchy","Yverdon-Sport FC","28-Sep-2023 19:30","[{""detail"":""1.49""},{""detail"":""Expected Goals""},{""detail"":""0.70""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""4""},{""detail"":""58""},{""detail"":""Possession""},{""detail"":""42""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""1""},{""detail"":""8""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""9""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""11""},{""detail"":""Shots Per Goal""},{""detail"":""6""},{""detail"":""6""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""11""},{""detail"":""Attempts on Goal""},{""detail"":""6""},{""detail"":""0""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""9""},{""detail"":""Corners""},{""detail"":""3""},{""detail"":""13""},{""detail"":""Fouls""},{""detail"":""17""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""398""},{""detail"":""Total Passes""},{""detail"":""285""},{""detail"":""320""},{""detail"":""Accurate Passes""},{""detail"":""216""},{""detail"":""80""},{""detail"":""Pass Accuracy(%)""},{""detail"":""76""}]"
"1716284989-79","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","1‑1","https://thefishy.co.uk/livematch2/basel-v-fc-luzern-1048489","Basel","FC Luzern","28-Sep-2023 19:30","[{""detail"":""0.68""},{""detail"":""Expected Goals""},{""detail"":""0.92""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""46""},{""detail"":""Possession""},{""detail"":""54""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""1""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""10""},{""detail"":""Shots Per Goal""},{""detail"":""4""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""7""},{""detail"":""10""},{""detail"":""Attempts on Goal""},{""detail"":""4""},{""detail"":""2""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""7""},{""detail"":""6""},{""detail"":""Fouls""},{""detail"":""8""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""391""},{""detail"":""Total Passes""},{""detail"":""453""},{""detail"":""314""},{""detail"":""Accurate Passes""},{""detail"":""372""},{""detail"":""80""},{""detail"":""Pass Accuracy(%)""},{""detail"":""82""}]"
"1716284991-80","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","2‑1","https://thefishy.co.uk/livematch2/servette-fc-v-lausanne-sports-1048491","Servette FC","Lausanne Sports","30-Sep-2023 17:00","[{""detail"":""1.46""},{""detail"":""Expected Goals""},{""detail"":""1.01""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""60""},{""detail"":""Possession""},{""detail"":""40""},{""detail"":""6""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""2""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""6.5""},{""detail"":""Shots Per Goal""},{""detail"":""7""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""13""},{""detail"":""Attempts on Goal""},{""detail"":""7""},{""detail"":""4""},{""detail"":""Saves""},{""detail"":""4""},{""detail"":""8""},{""detail"":""Corners""},{""detail"":""1""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""472""},{""detail"":""Total Passes""},{""detail"":""314""},{""detail"":""371""},{""detail"":""Accurate Passes""},{""detail"":""215""},{""detail"":""79""},{""detail"":""Pass Accuracy(%)""},{""detail"":""68""}]"
"1716284993-81","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","2‑3","https://thefishy.co.uk/livematch2/fc-winterthur-v-fc-lugano-1048492","FC Winterthur","FC Lugano","30-Sep-2023 17:00","[{""detail"":""1.90""},{""detail"":""Expected Goals""},{""detail"":""1.55""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""50""},{""detail"":""Possession""},{""detail"":""50""},{""detail"":""6""},{""detail"":""Shots on Target""},{""detail"":""8""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""6.5""},{""detail"":""Shots Per Goal""},{""detail"":""4.3""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""0""},{""detail"":""13""},{""detail"":""Attempts on Goal""},{""detail"":""13""},{""detail"":""5""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""11""},{""detail"":""Fouls""},{""detail"":""17""},{""detail"":""0""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""390""},{""detail"":""Total Passes""},{""detail"":""408""},{""detail"":""320""},{""detail"":""Accurate Passes""},{""detail"":""333""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""82""}]"
"1716284996-82","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","0‑1","https://thefishy.co.uk/livematch2/grasshoppers-v-young-boys-1048493","Grasshoppers","Young Boys","30-Sep-2023 19:30","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""3""},{""detail"":""46""},{""detail"":""Possession""},{""detail"":""54""},{""detail"":""3""},{""detail"":""Shots on Target""},{""detail"":""4""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""2""},{""detail"":""3""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""6""},{""detail"":""0""},{""detail"":""Shots Blocked""},{""detail"":""2""},{""detail"":""9""},{""detail"":""Attempts on Goal""},{""detail"":""6""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""9""},{""detail"":""Fouls""},{""detail"":""21""},{""detail"":""5""},{""detail"":""Offsides""},{""detail"":""3""},{""detail"":""313""},{""detail"":""Total Passes""},{""detail"":""378""},{""detail"":""206""},{""detail"":""Accurate Passes""},{""detail"":""275""},{""detail"":""66""},{""detail"":""Pass Accuracy(%)""},{""detail"":""73""}]"
"1716284998-83","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","1‑0","https://thefishy.co.uk/livematch2/yverdon-sport-fc-v-st-gallen-1048494","Yverdon-Sport FC","St Gallen","01-Oct-2023 13:15","[{""detail"":""1.85""},{""detail"":""Expected Goals""},{""detail"":""2.08""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""49""},{""detail"":""Possession""},{""detail"":""51""},{""detail"":""8""},{""detail"":""Shots on Target""},{""detail"":""8""},{""detail"":""9""},{""detail"":""Shots off Target""},{""detail"":""10""},{""detail"":""5""},{""detail"":""Shots Outside Box""},{""detail"":""16""},{""detail"":""17""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""1""},{""detail"":""Shots Blocked""},{""detail"":""9""},{""detail"":""17""},{""detail"":""Attempts on Goal""},{""detail"":""18""},{""detail"":""8""},{""detail"":""Saves""},{""detail"":""7""},{""detail"":""6""},{""detail"":""Corners""},{""detail"":""11""},{""detail"":""12""},{""detail"":""Fouls""},{""detail"":""15""},{""detail"":""3""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""307""},{""detail"":""Total Passes""},{""detail"":""321""},{""detail"":""221""},{""detail"":""Accurate Passes""},{""detail"":""252""},{""detail"":""72""},{""detail"":""Pass Accuracy(%)""},{""detail"":""79""}]"
"1716285000-84","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","1‑4","https://thefishy.co.uk/livematch2/fc-luzern-v-fc-zurich-1048496","FC Luzern","FC Zurich","01-Oct-2023 15:30","[{""detail"":""1.47""},{""detail"":""Expected Goals""},{""detail"":""1.62""},{""detail"":""4""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""62""},{""detail"":""Possession""},{""detail"":""38""},{""detail"":""4""},{""detail"":""Shots on Target""},{""detail"":""5""},{""detail"":""10""},{""detail"":""Shots off Target""},{""detail"":""6""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""4""},{""detail"":""14""},{""detail"":""Shots Per Goal""},{""detail"":""2.8""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""4""},{""detail"":""14""},{""detail"":""Attempts on Goal""},{""detail"":""11""},{""detail"":""1""},{""detail"":""Saves""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Corners""},{""detail"":""5""},{""detail"":""13""},{""detail"":""Fouls""},{""detail"":""19""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""414""},{""detail"":""Total Passes""},{""detail"":""251""},{""detail"":""295""},{""detail"":""Accurate Passes""},{""detail"":""158""},{""detail"":""71""},{""detail"":""Pass Accuracy(%)""},{""detail"":""63""}]"
"1716285002-85","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","0‑3","https://thefishy.co.uk/livematch2/basel-v-stade-lausanne-ouchy-1048495","Basel","Stade-Lausanne-Ouchy","01-Oct-2023 15:30","[{""detail"":""0.69""},{""detail"":""Expected Goals""},{""detail"":""1.47""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""52""},{""detail"":""Possession""},{""detail"":""48""},{""detail"":""2""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""3""},{""detail"":""Shots off Target""},{""detail"":""3""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""3""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""3""},{""detail"":""2""},{""detail"":""Shots Blocked""},{""detail"":""0""},{""detail"":""5""},{""detail"":""Attempts on Goal""},{""detail"":""9""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""1""},{""detail"":""Corners""},{""detail"":""2""},{""detail"":""18""},{""detail"":""Fouls""},{""detail"":""14""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""416""},{""detail"":""Total Passes""},{""detail"":""389""},{""detail"":""338""},{""detail"":""Accurate Passes""},{""detail"":""305""},{""detail"":""81""},{""detail"":""Pass Accuracy(%)""},{""detail"":""78""}]"
"1716285004-86","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","0‑3","https://thefishy.co.uk/livematch2/yverdon-sport-fc-v-grasshoppers-1048497","Yverdon-Sport FC","Grasshoppers","07-Oct-2023 17:00","[{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""57""},{""detail"":""Possession""},{""detail"":""43""},{""detail"":""0""},{""detail"":""Shots on Target""},{""detail"":""6""},{""detail"":""6""},{""detail"":""Shots off Target""},{""detail"":""10""},{""detail"":""4""},{""detail"":""Shots Outside Box""},{""detail"":""5""},{""detail"":""N/A""},{""detail"":""Shots Per Goal""},{""detail"":""5.3""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""6""},{""detail"":""6""},{""detail"":""Attempts on Goal""},{""detail"":""16""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""0""},{""detail"":""4""},{""detail"":""Corners""},{""detail"":""7""},{""detail"":""7""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""1""},{""detail"":""473""},{""detail"":""Total Passes""},{""detail"":""338""},{""detail"":""390""},{""detail"":""Accurate Passes""},{""detail"":""259""},{""detail"":""82""},{""detail"":""Pass Accuracy(%)""},{""detail"":""77""}]"
"1716285006-87","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","3‑2","https://thefishy.co.uk/livematch2/fc-zurich-v-fc-winterthur-1048498","FC Zurich","FC Winterthur","07-Oct-2023 17:00","[{""detail"":""1.29""},{""detail"":""Expected Goals""},{""detail"":""2.09""},{""detail"":""3""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""45""},{""detail"":""Possession""},{""detail"":""55""},{""detail"":""5""},{""detail"":""Shots on Target""},{""detail"":""7""},{""detail"":""1""},{""detail"":""Shots off Target""},{""detail"":""8""},{""detail"":""6""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""2""},{""detail"":""Shots Per Goal""},{""detail"":""7.5""},{""detail"":""9""},{""detail"":""Shots Blocked""},{""detail"":""3""},{""detail"":""6""},{""detail"":""Attempts on Goal""},{""detail"":""15""},{""detail"":""5""},{""detail"":""Saves""},{""detail"":""2""},{""detail"":""5""},{""detail"":""Corners""},{""detail"":""6""},{""detail"":""15""},{""detail"":""Fouls""},{""detail"":""11""},{""detail"":""2""},{""detail"":""Offsides""},{""detail"":""0""},{""detail"":""334""},{""detail"":""Total Passes""},{""detail"":""410""},{""detail"":""252""},{""detail"":""Accurate Passes""},{""detail"":""328""},{""detail"":""75""},{""detail"":""Pass Accuracy(%)""},{""detail"":""80""}]"
"1716285008-88","https://thefishy.co.uk/football-results.php?table=38&season=21","https://thefishy.co.uk/football-results.php?table=38&season=21&begin=165","4‑0","https://thefishy.co.uk/livematch2/st-gallen-v-stade-lausanne-ouchy-1048499","St Gallen","Stade-Lausanne-Ouchy","07-Oct-2023 19:30","[{""detail"":""2.88""},{""detail"":""Expected Goals""},{""detail"":""1.46""},{""detail"":""5""},{""detail"":""Substitutions""},{""detail"":""5""},{""detail"":""43""},{""detail"":""Possession""},{""detail"":""57""},{""detail"":""10""},{""detail"":""Shots on Target""},{""detail"":""3""},{""detail"":""7""},{""detail"":""Shots off Target""},{""detail"":""5""},{""detail"":""7""},{""detail"":""Shots Outside Box""},{""detail"":""6""},{""detail"":""4.3""},{""detail"":""Shots Per Goal""},{""detail"":""N/A""},{""detail"":""3""},{""detail"":""Shots Blocked""},{""detail"":""6""},{""detail"":""17""},{""detail"":""Attempts on Goal""},{""detail"":""8""},{""detail"":""3""},{""detail"":""Saves""},{""detail"":""5""},{""detail"":""8""},{""detail"":""Corners""},{""detail"":""4""},{""detail"":""17""},{""detail"":""Fouls""},{""detail"":""9""},{""detail"":""1""},{""detail"":""Offsides""},{""detail"":""2""},{""detail"":""319""},{""detail"":""Total Passes""},{""detail"":""425""},{""detail"":""245""},{""detail"":""Accurate Passes""},{""detail"":""330""},{""detail"":""77""},{""detail"":""Pass Accuracy(%)""},{""detail"":""78""}]"
